id,Sex,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
2703,male,21,179.0,81.0,24.0,94.0,40.7,93.0
2704,male,79,182.0,91.0,18.0,93.0,40.7,115.0
2705,male,54,187.0,96.0,6.0,85.0,39.2,26.0
2706,female,45,163.0,61.0,4.0,86.0,39.0,17.0
2707,female,60,184.0,78.0,29.0,110.0,40.7,201.0
2708,male,45,171.0,77.0,4.0,92.0,38.7,17.0
2709,male,41,176.0,79.0,26.0,107.0,40.7,172.0
2710,female,62,162.0,62.0,3.0,85.0,38.5,13.0
2711,male,64,184.0,86.0,26.0,111.0,40.9,223.0
2712,female,49,156.0,56.0,29.0,110.0,40.8,203.0
2713,female,59,164.0,69.0,2.0,79.0,38.1,8.0
2714,female,32,163.0,60.0,17.0,98.0,40.2,89.0
2715,female,60,171.0,75.0,28.0,104.0,40.7,177.0
2716,female,59,175.0,75.0,1.0,78.0,37.7,4.0
2717,female,40,163.0,60.0,11.0,92.0,39.7,54.0
2718,male,40,181.0,79.0,18.0,97.0,40.4,89.0
2719,female,41,171.0,66.0,6.0,83.0,39.5,23.0
2720,male,44,189.0,90.0,23.0,99.0,40.7,136.0
2721,male,58,181.0,83.0,9.0,91.0,39.8,43.0
2722,male,58,181.0,87.0,9.0,88.0,39.7,44.0
2723,female,45,166.0,68.0,21.0,94.0,40.4,106.0
2724,male,24,181.0,78.0,8.0,86.0,39.8,22.0
2725,male,63,187.0,90.0,29.0,110.0,40.8,250.0
2726,male,20,198.0,97.0,10.0,88.0,40.0,33.0
2727,female,57,164.0,66.0,7.0,84.0,39.5,30.0
2728,female,46,162.0,60.0,19.0,98.0,40.5,106.0
2729,male,54,194.0,91.0,8.0,87.0,39.7,34.0
2730,male,31,180.0,83.0,29.0,112.0,40.7,200.0
2731,male,51,197.0,104.0,18.0,102.0,40.4,116.0
2732,male,42,189.0,88.0,3.0,86.0,38.7,11.0
2733,male,38,170.0,73.0,20.0,101.0,40.5,119.0
2734,male,36,182.0,85.0,20.0,105.0,40.6,126.0
2735,female,41,177.0,71.0,29.0,115.0,41.1,209.0
2736,male,21,182.0,83.0,28.0,108.0,40.7,164.0
2737,male,55,191.0,94.0,21.0,108.0,40.4,163.0
2738,male,60,197.0,102.0,23.0,102.0,40.8,166.0
2739,female,51,159.0,61.0,22.0,101.0,40.7,132.0
2740,male,25,176.0,75.0,27.0,107.0,40.8,155.0
2741,female,63,158.0,54.0,8.0,94.0,39.4,43.0
2742,female,45,156.0,60.0,25.0,109.0,41.0,169.0
2743,male,65,186.0,81.0,26.0,99.0,40.7,176.0
2744,female,42,166.0,61.0,17.0,96.0,40.4,90.0
2745,female,22,166.0,58.0,29.0,110.0,40.4,186.0
2746,female,41,178.0,71.0,7.0,79.0,39.9,26.0
2747,male,51,181.0,78.0,1.0,80.0,37.8,3.0
2748,female,28,166.0,60.0,21.0,99.0,40.5,114.0
2749,female,47,178.0,74.0,3.0,80.0,38.7,8.0
2750,female,51,162.0,65.0,10.0,90.0,39.9,48.0
2751,female,22,157.0,53.0,5.0,89.0,39.2,22.0
2752,female,25,157.0,56.0,7.0,83.0,39.7,24.0
2753,male,43,181.0,83.0,26.0,103.0,40.9,159.0
2754,female,36,148.0,54.0,22.0,104.0,40.4,138.0
2755,female,24,158.0,55.0,15.0,101.0,40.2,85.0
2756,female,21,154.0,55.0,3.0,81.0,38.6,10.0
2757,male,28,171.0,80.0,16.0,91.0,40.4,56.0
2758,female,68,164.0,57.0,18.0,97.0,40.3,108.0
2759,male,60,182.0,86.0,17.0,89.0,40.2,89.0
2760,female,26,174.0,68.0,16.0,99.0,40.2,85.0
2761,male,64,182.0,83.0,21.0,105.0,40.5,142.0
2762,female,30,174.0,72.0,18.0,97.0,40.8,91.0
2763,female,40,158.0,55.0,9.0,79.0,39.5,28.0
2764,male,28,194.0,94.0,5.0,93.0,39.1,21.0
2765,male,31,197.0,101.0,2.0,89.0,38.2,8.0
2766,male,20,177.0,80.0,16.0,93.0,40.1,55.0
2767,female,40,158.0,62.0,14.0,94.0,39.9,71.0
2768,female,52,178.0,74.0,12.0,100.0,40.1,67.0
2769,female,23,164.0,63.0,29.0,103.0,40.8,165.0
2770,male,39,190.0,89.0,3.0,83.0,38.2,8.0
2771,female,42,171.0,70.0,1.0,82.0,37.9,4.0
2772,female,20,174.0,72.0,11.0,87.0,40.3,40.0
2773,male,62,196.0,101.0,19.0,99.0,40.5,132.0
2774,female,54,180.0,78.0,6.0,83.0,39.3,24.0
2775,female,39,160.0,61.0,17.0,98.0,40.5,93.0
2776,female,24,162.0,58.0,7.0,86.0,39.5,26.0
2777,male,39,188.0,87.0,14.0,99.0,40.4,76.0
2778,male,49,203.0,97.0,5.0,83.0,39.1,22.0
2779,male,35,177.0,76.0,7.0,79.0,39.5,17.0
2780,male,32,187.0,91.0,12.0,92.0,39.8,45.0
2781,female,20,159.0,65.0,28.0,101.0,40.4,153.0
2782,female,26,174.0,71.0,25.0,102.0,40.6,133.0
2783,female,26,176.0,71.0,22.0,94.0,40.5,92.0
2784,female,25,157.0,54.0,5.0,88.0,39.1,21.0
2785,female,67,173.0,72.0,27.0,109.0,40.7,185.0
2786,female,60,158.0,61.0,13.0,97.0,40.0,75.0
2787,female,21,161.0,55.0,28.0,108.0,40.8,172.0
2788,female,56,163.0,61.0,14.0,101.0,39.9,85.0
2789,female,20,161.0,55.0,9.0,88.0,39.8,37.0
2790,female,22,152.0,49.0,8.0,82.0,39.7,28.0
2791,male,38,188.0,89.0,28.0,111.0,41.0,203.0
2792,female,38,161.0,57.0,27.0,101.0,40.9,163.0
2793,female,53,167.0,59.0,8.0,89.0,39.6,39.0
2794,male,51,187.0,91.0,23.0,105.0,40.7,161.0
2795,female,29,176.0,67.0,17.0,98.0,40.4,90.0
2796,male,25,192.0,91.0,26.0,112.0,40.8,179.0
2797,female,32,172.0,70.0,16.0,97.0,40.7,77.0
2798,female,27,169.0,68.0,24.0,107.0,40.4,149.0
2799,female,21,176.0,70.0,4.0,78.0,39.0,12.0
2800,male,35,179.0,83.0,13.0,93.0,40.1,57.0
2801,male,50,191.0,96.0,26.0,103.0,40.8,176.0
2802,female,48,161.0,60.0,15.0,92.0,40.5,74.0
2803,female,50,152.0,51.0,18.0,96.0,40.2,98.0
2804,male,32,197.0,99.0,18.0,103.0,40.4,106.0
2805,female,47,166.0,68.0,21.0,94.0,40.4,105.0
2806,female,51,159.0,56.0,17.0,101.0,40.2,102.0
2807,male,79,192.0,103.0,9.0,85.0,39.7,42.0
2808,male,36,199.0,102.0,16.0,106.0,40.4,105.0
2809,male,48,186.0,91.0,9.0,93.0,40.2,48.0
2810,female,47,167.0,67.0,8.0,95.0,39.6,42.0
2811,female,58,182.0,82.0,24.0,99.0,40.4,133.0
2812,female,23,173.0,74.0,11.0,88.0,39.6,36.0
2813,male,37,186.0,85.0,11.0,92.0,40.1,46.0
2814,female,23,183.0,74.0,13.0,94.0,40.4,58.0
2815,male,25,191.0,94.0,20.0,104.0,40.7,115.0
2816,female,31,153.0,51.0,10.0,87.0,40.1,39.0
2817,female,37,169.0,68.0,23.0,100.0,40.6,128.0
2818,female,20,157.0,52.0,14.0,96.0,40.0,70.0
2819,female,61,170.0,69.0,25.0,100.0,40.6,147.0
2820,male,55,188.0,86.0,25.0,103.0,40.5,174.0
2821,male,26,183.0,81.0,10.0,90.0,39.7,41.0
2822,female,55,164.0,59.0,4.0,83.0,39.0,17.0
2823,female,21,161.0,62.0,23.0,97.0,40.7,116.0
2824,female,39,158.0,59.0,18.0,87.0,40.3,78.0
2825,male,54,173.0,78.0,4.0,92.0,38.8,20.0
2826,male,64,191.0,98.0,1.0,91.0,37.9,5.0
2827,male,74,183.0,80.0,8.0,90.0,39.7,47.0
2828,female,69,180.0,84.0,17.0,102.0,40.3,102.0
2829,male,50,182.0,83.0,7.0,90.0,39.8,32.0
2830,female,35,167.0,66.0,26.0,108.0,40.8,165.0
2831,female,48,188.0,78.0,5.0,88.0,39.1,21.0
2832,female,24,167.0,64.0,14.0,91.0,40.1,57.0
2833,male,36,187.0,93.0,15.0,93.0,40.3,68.0
2834,male,60,187.0,92.0,16.0,94.0,40.5,94.0
2835,male,36,184.0,86.0,13.0,104.0,40.1,78.0
2836,male,29,191.0,96.0,12.0,96.0,39.9,56.0
2837,male,44,182.0,86.0,9.0,87.0,39.7,36.0
2838,female,62,167.0,63.0,16.0,99.0,40.3,94.0
2839,female,32,162.0,67.0,28.0,111.0,40.9,189.0
2840,female,62,174.0,70.0,10.0,101.0,40.1,61.0
2841,male,40,172.0,75.0,15.0,90.0,40.4,63.0
2842,female,32,166.0,56.0,30.0,115.0,40.8,220.0
2843,female,64,158.0,61.0,10.0,106.0,39.8,71.0
2844,male,74,177.0,84.0,16.0,99.0,40.4,124.0
2845,female,21,175.0,72.0,20.0,99.0,40.5,104.0
2846,male,72,176.0,78.0,6.0,80.0,39.4,25.0
2847,female,51,163.0,61.0,24.0,94.0,40.8,125.0
2848,female,71,156.0,60.0,20.0,113.0,40.4,162.0
2849,male,38,179.0,77.0,15.0,102.0,40.1,89.0
2850,female,53,162.0,60.0,21.0,96.0,40.5,112.0
2851,female,21,171.0,68.0,27.0,107.0,40.9,163.0
2852,female,22,161.0,56.0,27.0,105.0,40.6,158.0
2853,female,55,161.0,61.0,24.0,97.0,40.8,136.0
2854,female,54,159.0,59.0,6.0,71.0,40.0,19.0
2855,male,75,176.0,83.0,30.0,110.0,41.1,264.0
2856,female,51,174.0,72.0,18.0,93.0,40.7,89.0
2857,male,59,176.0,79.0,2.0,72.0,37.8,6.0
2858,female,43,153.0,54.0,14.0,99.0,40.5,78.0
2859,female,55,180.0,75.0,21.0,94.0,40.6,108.0
2860,male,29,170.0,71.0,15.0,96.0,40.5,59.0
2861,female,34,161.0,64.0,22.0,96.0,40.4,110.0
2862,male,53,196.0,96.0,5.0,86.0,39.4,22.0
2863,male,53,184.0,88.0,22.0,101.0,40.9,144.0
2864,male,59,177.0,86.0,22.0,97.0,40.9,140.0
2865,female,25,157.0,60.0,25.0,103.0,40.8,143.0
2866,female,30,173.0,71.0,16.0,96.0,40.6,78.0
2867,female,25,177.0,77.0,11.0,94.0,39.8,47.0
2868,female,30,172.0,67.0,30.0,116.0,40.8,214.0
2869,male,34,168.0,71.0,23.0,97.0,40.9,111.0
2870,male,48,179.0,87.0,21.0,96.0,40.7,116.0
2871,female,28,158.0,53.0,26.0,99.0,40.8,136.0
2872,male,32,162.0,66.0,21.0,113.0,40.7,171.0
2873,female,27,173.0,69.0,28.0,106.0,40.9,164.0
2874,male,51,181.0,85.0,29.0,116.0,40.7,248.0
2875,male,23,193.0,86.0,25.0,104.0,40.4,139.0
2876,male,48,182.0,81.0,25.0,102.0,40.7,159.0
2877,female,40,161.0,60.0,13.0,91.0,40.4,61.0
2878,female,33,167.0,64.0,2.0,77.0,38.7,6.0
2879,female,27,174.0,62.0,5.0,94.0,39.2,22.0
2880,female,21,155.0,54.0,14.0,96.0,40.5,68.0
2881,male,61,185.0,91.0,26.0,106.0,40.9,197.0
2882,female,79,167.0,65.0,6.0,96.0,39.4,38.0
2883,male,64,164.0,69.0,15.0,95.0,40.2,87.0
2884,male,32,161.0,72.0,30.0,106.0,40.9,184.0
2885,female,25,162.0,57.0,3.0,79.0,38.6,9.0
2886,male,20,175.0,73.0,7.0,80.0,39.3,12.0
2887,female,29,164.0,63.0,12.0,90.0,39.7,55.0
2888,female,44,170.0,70.0,26.0,104.0,40.7,159.0
2889,male,48,174.0,80.0,26.0,97.0,40.9,143.0
2890,male,65,177.0,85.0,25.0,105.0,40.9,195.0
2891,male,76,174.0,80.0,24.0,107.0,40.7,193.0
2892,female,25,163.0,59.0,17.0,97.0,40.3,88.0
2893,female,21,156.0,54.0,29.0,107.0,40.8,178.0
2894,male,21,183.0,85.0,8.0,85.0,39.4,21.0
2895,female,37,166.0,67.0,5.0,92.0,38.9,23.0
2896,female,35,170.0,66.0,22.0,99.0,40.8,116.0
2897,male,51,184.0,79.0,17.0,99.0,40.6,100.0
2898,female,25,174.0,73.0,19.0,95.0,40.3,87.0
2899,female,24,164.0,66.0,6.0,87.0,39.3,22.0
2900,male,35,182.0,81.0,10.0,89.0,39.8,37.0
2901,female,59,164.0,64.0,25.0,110.0,40.6,172.0
2902,female,21,158.0,54.0,12.0,85.0,40.3,46.0
2903,male,27,188.0,88.0,3.0,86.0,38.8,9.0
2904,female,43,163.0,65.0,11.0,96.0,39.6,56.0
2905,female,36,172.0,67.0,8.0,88.0,39.7,35.0
2906,female,48,170.0,65.0,22.0,94.0,40.2,111.0
2907,female,33,159.0,58.0,24.0,100.0,40.8,140.0
2908,male,72,190.0,98.0,10.0,85.0,39.7,52.0
2909,female,65,168.0,67.0,5.0,86.0,39.2,23.0
2910,female,30,171.0,68.0,4.0,77.0,39.0,12.0
2911,female,21,163.0,60.0,23.0,93.0,40.5,103.0
2912,male,24,183.0,84.0,29.0,103.0,40.8,162.0
2913,male,40,180.0,82.0,20.0,99.0,40.5,110.0
2914,male,62,172.0,75.0,22.0,101.0,40.8,147.0
2915,male,48,178.0,84.0,20.0,99.0,40.1,120.0
2916,female,43,157.0,58.0,10.0,86.0,39.8,44.0
2917,male,22,167.0,71.0,9.0,95.0,39.4,32.0
2918,female,48,164.0,61.0,11.0,92.0,39.9,54.0
2919,female,64,161.0,61.0,7.0,91.0,39.8,38.0
2920,male,63,182.0,82.0,14.0,92.0,40.4,79.0
2921,male,36,190.0,92.0,4.0,82.0,38.6,11.0
2922,male,70,186.0,86.0,25.0,105.0,41.0,202.0
2923,male,72,190.0,95.0,14.0,85.0,40.2,73.0
2924,female,40,158.0,56.0,19.0,96.0,40.5,98.0
2925,female,23,159.0,60.0,11.0,85.0,39.5,40.0
2926,female,27,160.0,62.0,3.0,88.0,38.1,16.0
2927,male,22,175.0,77.0,12.0,94.0,39.6,42.0
2928,male,23,187.0,82.0,15.0,100.0,40.1,70.0
2929,male,50,186.0,93.0,7.0,88.0,39.4,28.0
2930,male,20,190.0,87.0,21.0,98.0,40.3,91.0
2931,female,35,171.0,67.0,19.0,99.0,40.6,103.0
2932,male,75,192.0,91.0,26.0,111.0,41.1,242.0
2933,male,21,187.0,93.0,22.0,98.0,40.6,100.0
2934,male,51,192.0,96.0,3.0,84.0,38.9,13.0
2935,female,54,174.0,71.0,9.0,87.0,39.8,39.0
2936,female,51,169.0,68.0,3.0,80.0,38.8,11.0
2937,male,47,182.0,81.0,18.0,104.0,40.6,119.0
2938,female,70,161.0,64.0,19.0,95.0,40.7,107.0
2939,male,26,206.0,97.0,19.0,105.0,40.6,118.0
2940,male,24,180.0,77.0,22.0,99.0,40.6,102.0
2941,female,30,157.0,54.0,23.0,94.0,40.6,118.0
2942,female,42,181.0,76.0,10.0,81.0,39.8,36.0
2943,female,38,163.0,58.0,5.0,79.0,39.2,18.0
2944,male,59,184.0,85.0,8.0,86.0,39.6,40.0
2945,male,59,171.0,72.0,8.0,89.0,39.4,38.0
2946,male,22,185.0,83.0,15.0,92.0,40.3,62.0
2947,female,63,177.0,70.0,3.0,86.0,38.8,11.0
2948,female,43,171.0,68.0,21.0,105.0,40.5,130.0
2949,male,41,173.0,79.0,29.0,103.0,40.8,192.0
2950,male,57,184.0,91.0,16.0,98.0,40.3,98.0
2951,male,20,182.0,82.0,22.0,100.0,40.8,106.0
2952,female,34,178.0,76.0,9.0,89.0,39.4,38.0
2953,female,62,165.0,67.0,21.0,98.0,40.2,120.0
2954,female,26,158.0,56.0,9.0,85.0,39.6,33.0
2955,male,42,179.0,84.0,28.0,103.0,40.7,179.0
2956,male,32,186.0,91.0,21.0,86.0,40.6,70.0
2957,male,45,187.0,90.0,16.0,89.0,40.1,72.0
2958,female,25,171.0,70.0,26.0,107.0,40.5,156.0
2959,female,30,168.0,72.0,14.0,89.0,40.4,63.0
2960,male,26,187.0,87.0,26.0,108.0,40.6,161.0
2961,male,42,189.0,91.0,23.0,100.0,40.8,143.0
2962,male,55,183.0,85.0,9.0,92.0,39.7,46.0
2963,male,44,195.0,94.0,2.0,83.0,37.9,5.0
2964,male,25,187.0,88.0,12.0,96.0,39.7,52.0
2965,female,50,166.0,59.0,2.0,84.0,38.2,8.0
2966,female,38,169.0,67.0,18.0,96.0,40.4,92.0
2967,female,79,151.0,58.0,30.0,96.0,40.9,178.0
2968,female,61,163.0,59.0,11.0,91.0,40.1,55.0
2969,female,34,164.0,63.0,9.0,94.0,39.9,44.0
2970,female,24,167.0,64.0,23.0,100.0,40.5,121.0
2971,female,32,169.0,65.0,26.0,108.0,40.8,165.0
2972,female,30,167.0,72.0,14.0,93.0,40.4,65.0
2973,male,25,187.0,91.0,20.0,98.0,40.7,94.0
2974,female,42,155.0,52.0,29.0,104.0,40.9,178.0
2975,female,21,163.0,60.0,2.0,82.0,38.2,7.0
2976,male,28,183.0,89.0,7.0,85.0,39.4,20.0
2977,male,42,196.0,94.0,27.0,103.0,41.0,175.0
2978,male,27,185.0,88.0,1.0,86.0,37.8,3.0
2979,male,26,191.0,91.0,16.0,97.0,40.1,75.0
2980,female,59,167.0,73.0,25.0,103.0,40.9,155.0
2981,female,21,167.0,61.0,24.0,104.0,40.8,136.0
2982,female,44,169.0,72.0,7.0,94.0,39.7,35.0
2983,male,42,189.0,93.0,9.0,90.0,39.7,41.0
2984,male,35,197.0,98.0,16.0,89.0,40.2,66.0
2985,female,38,172.0,70.0,18.0,97.0,40.5,94.0
2986,female,55,177.0,75.0,12.0,85.0,39.7,48.0
2987,male,65,213.0,113.0,18.0,103.0,40.9,142.0
2988,female,21,153.0,52.0,7.0,91.0,39.4,31.0
2989,female,77,172.0,68.0,21.0,98.0,40.7,127.0
2990,female,74,177.0,74.0,8.0,87.0,39.7,34.0
2991,male,21,185.0,84.0,8.0,84.0,39.5,19.0
2992,female,39,162.0,67.0,2.0,87.0,37.7,8.0
2993,female,30,168.0,61.0,22.0,99.0,40.6,116.0
2994,male,54,185.0,87.0,8.0,87.0,39.8,36.0
2995,male,48,187.0,90.0,12.0,92.0,40.1,61.0
2996,female,39,158.0,62.0,17.0,93.0,40.6,85.0
2997,female,74,161.0,60.0,28.0,104.0,41.1,186.0
2998,female,44,151.0,54.0,28.0,108.0,40.8,191.0
2999,female,29,160.0,60.0,17.0,98.0,40.4,91.0
3000,female,22,160.0,58.0,20.0,93.0,40.6,92.0
3001,female,27,171.0,66.0,20.0,101.0,40.2,109.0
3002,female,21,157.0,52.0,25.0,107.0,40.7,157.0
3003,female,59,161.0,60.0,26.0,111.0,40.7,188.0
3004,male,20,192.0,89.0,13.0,99.0,40.1,60.0
3005,female,50,176.0,73.0,7.0,88.0,39.3,30.0
3006,male,39,210.0,111.0,21.0,93.0,40.7,104.0
3007,female,61,165.0,61.0,15.0,94.0,40.2,82.0
3008,male,40,174.0,79.0,25.0,105.0,40.7,152.0
3009,male,44,183.0,86.0,25.0,110.0,40.9,181.0
3010,female,44,164.0,63.0,29.0,107.0,40.9,187.0
3011,male,28,193.0,97.0,22.0,98.0,40.7,112.0
3012,male,31,179.0,79.0,11.0,89.0,39.8,37.0
3013,female,40,175.0,75.0,13.0,94.0,40.0,62.0
3014,female,29,173.0,70.0,28.0,106.0,40.8,161.0
3015,male,38,201.0,102.0,15.0,101.0,40.1,91.0
3016,female,53,173.0,70.0,22.0,107.0,40.9,139.0
3017,female,46,175.0,73.0,15.0,91.0,39.8,69.0
3018,male,55,184.0,91.0,18.0,99.0,40.3,111.0
3019,male,38,194.0,101.0,6.0,88.0,39.0,25.0
3020,female,36,158.0,62.0,23.0,100.0,40.7,129.0
3021,female,27,178.0,74.0,20.0,104.0,40.3,109.0
3022,female,25,175.0,74.0,1.0,88.0,37.9,4.0
3023,male,52,190.0,93.0,24.0,109.0,40.8,186.0
3024,male,45,184.0,88.0,9.0,91.0,39.7,39.0
3025,male,41,189.0,91.0,28.0,113.0,40.8,216.0
3026,female,60,171.0,64.0,28.0,105.0,41.0,181.0
3027,female,79,171.0,72.0,8.0,88.0,40.0,40.0
3028,female,52,158.0,56.0,17.0,94.0,40.2,92.0
3029,male,23,198.0,93.0,20.0,107.0,40.5,109.0
3030,male,37,182.0,86.0,10.0,92.0,39.6,43.0
3031,male,61,191.0,101.0,21.0,103.0,40.7,159.0
3032,male,59,191.0,89.0,26.0,108.0,41.0,210.0
3033,male,22,183.0,84.0,22.0,104.0,41.0,115.0
3034,female,52,171.0,71.0,4.0,91.0,39.0,19.0
3035,male,32,179.0,81.0,18.0,89.0,40.4,64.0
3036,male,71,183.0,84.0,9.0,89.0,39.6,51.0
3037,female,76,177.0,74.0,30.0,113.0,41.1,221.0
3038,female,36,149.0,55.0,30.0,115.0,40.9,218.0
3039,female,27,166.0,59.0,25.0,103.0,40.8,147.0
3040,male,59,189.0,94.0,21.0,98.0,40.7,131.0
3041,male,28,185.0,86.0,8.0,85.0,39.7,21.0
3042,female,27,167.0,63.0,14.0,89.0,40.2,60.0
3043,male,25,189.0,93.0,29.0,106.0,40.5,178.0
3044,male,39,191.0,91.0,11.0,96.0,39.9,56.0
3045,male,42,187.0,95.0,12.0,93.0,39.8,58.0
3046,female,35,160.0,56.0,24.0,105.0,40.7,148.0
3047,female,32,156.0,54.0,7.0,80.0,39.7,27.0
3048,female,37,165.0,68.0,6.0,86.0,39.2,24.0
3049,male,32,203.0,101.0,19.0,95.0,40.5,92.0
3050,male,37,197.0,98.0,16.0,94.0,40.3,74.0
3051,male,61,185.0,91.0,9.0,87.0,39.7,44.0
3052,female,58,161.0,57.0,2.0,78.0,38.8,8.0
3053,male,32,190.0,87.0,7.0,83.0,39.4,22.0
3054,female,34,166.0,65.0,14.0,100.0,40.2,78.0
3055,male,26,191.0,93.0,23.0,102.0,40.8,126.0
3056,female,46,171.0,69.0,22.0,102.0,40.4,129.0
3057,male,36,182.0,84.0,25.0,111.0,40.9,175.0
3058,male,21,184.0,87.0,26.0,108.0,41.1,156.0
3059,female,50,164.0,63.0,4.0,79.0,38.9,14.0
3060,female,26,156.0,58.0,20.0,99.0,40.4,110.0
3061,male,36,191.0,94.0,7.0,85.0,39.4,23.0
3062,male,37,190.0,95.0,11.0,94.0,39.9,52.0
3063,female,59,160.0,60.0,15.0,102.0,40.1,91.0
3064,female,70,178.0,78.0,7.0,83.0,39.3,29.0
3065,female,28,172.0,68.0,23.0,99.0,40.8,122.0
3066,male,64,191.0,94.0,3.0,88.0,38.8,15.0
3067,female,43,156.0,57.0,16.0,108.0,40.4,105.0
3068,female,40,161.0,58.0,13.0,96.0,40.1,69.0
3069,female,34,161.0,63.0,25.0,105.0,40.7,152.0
3070,female,48,166.0,67.0,15.0,94.0,40.3,75.0
3071,male,56,175.0,77.0,9.0,96.0,39.8,48.0
3072,male,26,192.0,92.0,15.0,98.0,40.1,72.0
3073,male,51,182.0,85.0,5.0,91.0,39.0,22.0
3074,female,33,155.0,57.0,2.0,77.0,38.3,6.0
3075,female,21,172.0,71.0,30.0,108.0,41.1,160.0
3076,female,33,164.0,62.0,26.0,109.0,40.7,167.0
3077,female,72,158.0,61.0,4.0,88.0,39.1,20.0
3078,male,29,191.0,91.0,16.0,96.0,40.3,75.0
3079,male,55,183.0,83.0,26.0,108.0,40.8,197.0
3080,female,65,155.0,54.0,5.0,84.0,39.4,23.0
3081,male,32,191.0,95.0,8.0,92.0,39.3,35.0
3082,male,31,185.0,87.0,5.0,89.0,39.3,18.0
3083,female,73,171.0,70.0,7.0,93.0,39.2,38.0
3084,male,59,182.0,82.0,27.0,111.0,40.8,223.0
3085,female,68,166.0,64.0,11.0,88.0,39.9,57.0
3086,female,41,155.0,54.0,29.0,110.0,40.8,200.0
3087,female,25,174.0,71.0,24.0,111.0,40.9,157.0
3088,male,24,195.0,100.0,13.0,102.0,40.0,70.0
3089,female,23,166.0,60.0,23.0,102.0,40.8,126.0
3090,female,35,152.0,56.0,30.0,111.0,40.8,206.0
3091,male,61,204.0,112.0,29.0,117.0,40.8,261.0
3092,male,32,182.0,81.0,10.0,91.0,39.7,39.0
3093,male,51,191.0,95.0,19.0,104.0,40.3,134.0
3094,female,35,164.0,61.0,27.0,102.0,40.8,153.0
3095,male,34,188.0,87.0,9.0,95.0,39.7,43.0
3096,female,72,161.0,64.0,11.0,93.0,40.1,60.0
3097,male,40,178.0,78.0,11.0,90.0,39.9,45.0
3098,female,45,157.0,57.0,26.0,109.0,40.7,175.0
3099,male,70,187.0,89.0,7.0,82.0,39.4,32.0
3100,male,20,191.0,88.0,1.0,91.0,37.9,5.0
3101,female,44,161.0,59.0,13.0,96.0,40.0,69.0
3102,male,68,166.0,66.0,28.0,104.0,40.7,202.0
3103,female,48,156.0,52.0,10.0,89.0,40.0,47.0
3104,female,71,164.0,64.0,18.0,99.0,40.3,114.0
3105,female,42,154.0,55.0,26.0,104.0,40.6,154.0
3106,female,30,161.0,61.0,13.0,88.0,40.4,56.0
3107,male,73,184.0,88.0,12.0,89.0,39.8,66.0
3108,female,24,178.0,78.0,11.0,95.0,40.1,51.0
3109,male,46,186.0,92.0,2.0,86.0,38.1,8.0
3110,female,62,171.0,72.0,17.0,104.0,40.4,108.0
3111,female,21,172.0,70.0,22.0,104.0,40.4,120.0
3112,male,57,191.0,96.0,15.0,95.0,40.4,88.0
3113,female,54,180.0,75.0,21.0,90.0,40.8,98.0
3114,female,42,156.0,54.0,6.0,84.0,39.3,24.0
3115,female,32,181.0,72.0,17.0,99.0,40.5,89.0
3116,male,25,169.0,72.0,15.0,90.0,40.4,46.0
3117,male,68,180.0,77.0,13.0,87.0,39.8,68.0
3118,male,54,190.0,91.0,21.0,100.0,40.6,135.0
3119,male,57,193.0,95.0,10.0,96.0,39.4,54.0
3120,female,30,171.0,71.0,27.0,111.0,40.8,178.0
3121,male,26,182.0,84.0,17.0,98.0,40.1,79.0
3122,female,54,171.0,69.0,25.0,106.0,41.0,170.0
3123,female,38,170.0,66.0,17.0,100.0,40.3,97.0
3124,female,21,154.0,54.0,21.0,101.0,40.4,117.0
3125,male,22,193.0,96.0,20.0,111.0,40.7,129.0
3126,male,21,175.0,76.0,17.0,96.0,40.5,65.0
3127,male,54,194.0,93.0,12.0,89.0,40.6,60.0
3128,female,52,157.0,59.0,10.0,90.0,39.6,48.0
3129,male,62,182.0,85.0,28.0,109.0,40.8,215.0
3130,female,40,173.0,69.0,12.0,101.0,39.9,69.0
3131,male,45,183.0,84.0,4.0,81.0,38.7,11.0
3132,female,42,175.0,72.0,22.0,99.0,40.6,121.0
3133,female,51,156.0,61.0,7.0,87.0,39.7,30.0
3134,male,29,192.0,99.0,9.0,88.0,39.4,33.0
3135,female,25,178.0,76.0,26.0,106.0,40.6,154.0
3136,male,56,182.0,88.0,8.0,90.0,39.6,39.0
3137,female,27,176.0,73.0,16.0,97.0,40.3,79.0
3138,male,24,177.0,79.0,7.0,84.0,39.4,17.0
3139,female,37,165.0,67.0,21.0,101.0,40.3,119.0
3140,male,22,186.0,86.0,15.0,90.0,40.1,46.0
3141,male,29,197.0,101.0,14.0,79.0,40.0,44.0
3142,female,59,152.0,53.0,22.0,101.0,40.4,139.0
3143,female,23,171.0,68.0,15.0,94.0,40.0,70.0
3144,male,20,185.0,83.0,13.0,99.0,40.0,60.0
3145,male,54,182.0,83.0,23.0,107.0,41.0,175.0
3146,female,31,160.0,59.0,18.0,97.0,40.5,95.0
3147,female,21,176.0,73.0,24.0,105.0,40.3,137.0
3148,male,54,189.0,91.0,12.0,88.0,39.8,56.0
3149,male,29,182.0,82.0,2.0,89.0,38.3,7.0
3150,female,27,161.0,62.0,17.0,94.0,40.2,81.0
3151,male,69,170.0,76.0,11.0,92.0,39.9,55.0
3152,female,31,168.0,71.0,29.0,113.0,40.7,203.0
